20130528,57,<lejocelyn>
20130528,56,<c4ptnh00k2>
20130528,55,<nastyCreeper>
20130528,43,<scar>
20130528,39,<seutje>
20130528,38,<relipse>
20130528,37,<hawtin>
20130528,32,<RandomCouch>
20130528,24,<sunbeam>
20130528,24,<RohanBhangui>
20130528,23,<tw2113>
20130528,23,<Lost123>
20130528,23,<BillCriswell>
20130528,21,<Sneedlwoods>
20130528,19,<Siecje>
20130529,262,<Cork>
20130529,120,<BillCriswell>
20130529,108,<shoky>
20130529,65,<WebDragon>
20130529,50,<Stephen>
20130529,48,<unnu>
20130529,48,<JohnnyCache>
20130529,41,<RohanBhangui>
20130529,34,<c4ptnh00k>
20130529,32,<qle>
20130529,31,<rosieres>
20130529,28,<dopie>
20130529,26,<aaas>
20130529,24,<lemonsparrow>
20130529,23,<iki775>
20130529,23,<Happzz>
20130529,22,<diamonds>
20130529,21,<Krinkle>
20130529,20,<jeffsmykil>
20130529,20,<goddard>
20130530,299,<Cork>
20130530,127,<shoky>
20130530,123,<BillCriswell>
20130530,90,<supsup>
20130530,63,<Abhijit>
20130530,59,<relipse>
20130530,56,<xertion>
20130530,44,<c4ptnh00k>
20130530,43,<unnu>
20130530,39,<walidvb>
20130530,39,<gnarf>
20130530,35,<jedimind>
20130530,34,<DrPoole>
20130530,34,<diamonds>
20130530,29,<styol>
20130530,29,<dumbdell>
20130530,29,<aaas>
20130530,28,<Dreamwinter>
20130530,27,<notbrent_>
20130530,27,<Krambiorix>
20130531,184,<Cork>
20130531,137,<shoky>
20130531,112,<tw2113>
20130531,92,<unnu>
20130531,92,<lenswipe>
20130531,82,<xec_>
20130531,59,<LEU>
20130531,54,<Eviltwin>
20130531,47,<meowcat>
20130531,40,<sacho>
20130531,36,<paulvd>
20130531,33,<platinoid_>
20130531,29,<JohnnyCache>
20130531,29,<jedimind>
20130531,25,<Rinthe>
20130531,21,<aliensky>
20130531,20,<platinoid>
20130531,19,<Elrinth2>
20130531,18,<taskforce>
20130531,18,<sikor_sxe>
20130601,170,<Cork>
20130601,151,<Rinthe>
20130601,67,<SeanJM>
20130601,56,<BillCriswell>
20130601,40,<momomomomo>
20130601,31,<CocoStorm>
20130601,30,<Pinkamena_D>
20130601,29,<dannydagger>
20130601,25,<Abhijit>
20130601,23,<not_mike>
20130601,23,<anew>
20130601,20,<Roundaround>
20130601,20,<brendal>
20130601,18,<FrameFever>
20130601,16,<screamingbanshee>
20130601,15,<virgo>
20130601,13,<haleys>
20130601,12,<toshiba>
20130601,12,<metateck>
20130601,12,<meowcat>
20130602,140,<Rinthe>
20130602,138,<shoky>
20130602,83,<Cork>
20130602,66,<CocoStorm>
20130602,49,<aaas>
20130602,46,<anew>
20130602,37,<Kambfhase>
20130602,37,<_Cody>
20130602,37,<affine>
20130602,30,<relipse>
20130602,30,<BillCriswell>
20130602,29,<jastor>
20130602,26,<tw2113>
20130602,25,<Renkineko>
20130602,25,<not_mike>
20130602,25,<chilversc>
20130602,18,<flying_rhino>
20130602,16,<lenswipee>
20130602,16,<Anna>
20130602,15,<verism>
20130603,180,<Cork>
20130603,114,<Rinthe>
20130603,44,<coldhead>
20130603,42,<Josh_>
20130603,40,<clov3r>
20130603,39,<c4ptnh00k>
20130603,37,<relipse>
20130603,36,<anli>
20130603,34,<systemfault>
20130603,32,<BillCris_>
20130603,29,<xec_>
20130603,28,<sacho>
20130603,28,<hazardous>
20130603,28,<fabioportieri>
20130603,24,<seutje>
20130603,22,<TheHatHatter>
20130603,20,<RSDRSDRSD>
20130603,20,<jrockjiggz>
20130603,16,<whatever_42>
20130603,16,<Anticom>
20130604,251,<Cork>
20130604,108,<shoky>
20130604,100,<coldhead>
20130604,85,<relipse>
20130604,60,<BillCriswell>
20130604,45,<tw2113>
20130604,44,<wroathe>
20130604,43,<kzurawel>
20130604,37,<Abhijit>
20130604,34,<Keavon>
20130604,33,<systemfault>
20130604,33,<dylan9o4_>
20130604,32,<lenswipee>
20130604,28,<DeltaHeavy_>
20130604,26,<boytoy>
20130604,26,<binaryfus10nz>
20130604,23,<hugo_moss>
20130604,23,<Aamir>
20130604,22,<pinholecamera>
20130604,22,<Bloomberg>
20130605,153,<dinho>
20130605,134,<coldhead>
20130605,113,<Cork>
20130605,69,<shoky>
20130605,45,<cam>
20130605,44,<jedimind>
20130605,40,<Primer>
20130605,40,<Daniel1809>
20130605,38,<Eviltwin>
20130605,31,<Danny1809>
20130605,30,<Foxhoundz>
20130605,30,<c4ptnh00k>
20130605,29,<wilkinsmc>
20130605,27,<raj>
20130605,27,<cusco>
20130605,26,<warden23>
20130605,25,<relipse>
20130605,25,<Bloomberg>
20130605,20,<lemonsparrow>
20130605,18,<xec_>
20130606,47,<wroathe>
20130606,43,<BillCriswell>
20130606,38,<fabioportieri>
20130606,37,<relipse>
20130606,35,<blindMoe>
20130606,31,<shoky>
20130606,28,<tripflex>
20130606,27,<lejocelyn>
20130606,26,<scar>
20130606,23,<tw2113>
20130606,21,<JoshMcCullough>
20130606,21,<jeebster>
20130606,20,<Thump>
20130606,19,<VectorX>
20130606,19,<RobW>
20130606,19,<c4ptnh00k>
20130606,18,<Saaether>
20130606,18,<darkPassenger>
20130606,17,<kzurawel>
20130606,17,<jedimind>
20130607,113,<shoky>
20130607,91,<DeltaHeavy>
20130607,72,<Krambiorix>
20130607,72,<kavi_>
20130607,61,<BillCriswell>
20130607,43,<prometh>
20130607,40,<ueb>
20130607,30,<aliensky>
20130607,29,<jedimind>
20130607,27,<mikecmpbll>
20130607,27,<c4ptnh00k>
20130607,24,<LordThumper>
20130607,23,<tw2113>
20130607,21,<sopben>
20130607,21,<clov3r>
20130607,21,<boytoy>
20130607,20,<xec_>
20130607,20,<joker_89>
20130607,18,<verism>
20130607,18,<LaMakina>
20130608,94,<jmmy>
20130608,81,<shoky>
20130608,54,<_rgn>
20130608,49,<GoSox>
20130608,48,<Moleboy>
20130608,45,<wer0ckz>
20130608,42,<juboba>
20130608,42,<Daniel1809>
20130608,41,<thaifood>
20130608,34,<tw2113>
20130608,33,<lenswipee>
20130608,32,<jan_n>
20130608,21,<lenswipe>
20130608,20,<obscurant1st>
20130608,19,<Ungy>
20130608,16,<ruffyen>
20130608,16,<BlueShark>
20130608,13,<diverdude>
20130608,12,<Eviltwin>
20130608,11,<gry>
20130609,134,<Rockwood>
20130609,72,<dabear>
20130609,56,<jedimind>
20130609,52,<walidvb>
20130609,43,<shoky>
20130609,37,<Cork>
20130609,35,<Rockwood_>
20130609,28,<gordian>
20130609,23,<_rgn>
20130609,18,<Koopz>
20130609,18,<Hopsy>
20130609,17,<fat>
20130609,15,<Eviltwin>
20130609,14,<relipse>
20130609,13,<samu>
20130609,13,<emad>
20130609,13,<aladdinwang>
20130609,12,<tw2113>
20130609,11,<Krambiorix>
20130609,10,<Ungy>
20130610,310,<Cork>
20130610,191,<ShrtSong>
20130610,133,<coldhead>
20130610,110,<shoky>
20130610,100,<jmmy>
20130610,84,<sacho>
20130610,78,<warden23>
20130610,67,<oojacoboo>
20130610,66,<lemonsparrow>
20130610,64,<philhutchinson>
20130610,59,<c4ptnh00k>
20130610,51,<Eviltwin>
20130610,47,<seutje>
20130610,42,<krz>
20130610,37,<AeroNotix>
20130610,34,<unnu>
20130610,30,<lenswipee>
20130610,25,<digitalmediaguy>
20130610,24,<willitwork>
20130610,22,<Saaether>
20130611,145,<Draxelis>
20130611,134,<jmmy>
20130611,106,<Cork>
20130611,86,<relipse>
20130611,75,<Eviltwin>
20130611,72,<shoky>
20130611,53,<ihelpsu>
20130611,50,<jedimind>
20130611,47,<mrHAT>
20130611,37,<lenswipee>
20130611,36,<jop008>
20130611,35,<xec_>
20130611,33,<relipse2>
20130611,30,<surfdue>
20130611,30,<duckx0r>
20130611,28,<remybach>
20130611,26,<seutje>
20130611,25,<raj>
20130611,24,<tw2113>
20130611,24,<Swapnesh>
20130612,191,<Cork>
20130612,68,<shoky>
20130612,56,<Draxelis>
20130612,43,<chinoto>
20130612,36,<aaas>
20130612,34,<unnu>
20130612,24,<imdea>
20130612,22,<Saaether>
20130612,22,<dan2k3k4>
20130612,21,<jmmy>
20130612,17,<ShrtSong>
20130612,17,<mantas322>
20130612,16,<vedic>
20130612,16,<dwarder>
20130612,15,<oste>
20130612,15,<jax>
20130612,15,<anton164>
20130612,14,<remybach>
20130612,14,<potatoZoom>
20130612,14,<JohnMcLear_>
20130613,137,<shoky>
20130613,67,<BillCriswell>
20130613,56,<Eviltwin>
20130613,44,<Kambfhase>
20130613,36,<jmmy>
20130613,36,<Cork>
20130613,32,<Bloomberg>
20130613,30,<Draxelis>
20130613,29,<lhunath>
20130613,27,<ph0n3tic>
20130613,25,<ravenzz>
20130613,24,<jop008>
20130613,22,<lemonsparrow>
20130613,22,<lejocelyn>
20130613,19,<marl_scot>
20130613,19,<Anticom>
20130613,18,<Saaether>
20130613,18,<potatoCannon>
20130613,18,<harbhub>
20130613,18,<bkfitz>
20130614,218,<Cork>
20130614,139,<Anticom>
20130614,86,<shoky>
20130614,46,<Bloomberg>
20130614,44,<pingec>
20130614,38,<Rockwood>
20130614,35,<jugstah>
20130614,31,<c4ptnh00k>
20130614,26,<BillCriswell>
20130614,25,<acr>
20130614,22,<systemfault>
20130614,21,<Rainb>
20130614,21,<boytoy>
20130614,20,<delinquentme>
20130614,19,<defaultro>
20130614,17,<RandalSchwartz>
20130614,16,<NoiseEee>
20130614,16,<myosotis>
20130614,15,<tw2113>
20130614,15,<thang>
20130615,138,<Eviltwin>
20130615,131,<shoky>
20130615,99,<mydog2>
20130615,73,<RandalSchwartz>
20130615,65,<tw2113>
20130615,55,<alaing>
20130615,45,<Wescotte>
20130615,44,<coldhead>
20130615,43,<gordian>
20130615,35,<samsoft>
20130615,25,<freebir>
20130615,23,<lemonsparrow>
20130615,19,<SinnerNyx>
20130615,18,<grafi>
20130615,17,<_gourab>
20130615,16,<fission6>
20130615,14,<macmartine>
20130615,13,<v0lksman>
20130615,12,<boytoy>
20130615,11,<juboba>
20130616,88,<shoky>
20130616,72,<JuniorJS>
20130616,52,<RandalSchwartz>
20130616,50,<sammich>
20130616,40,<skypce>
20130616,39,<CocoStorm>
20130616,35,<motaka2>
20130616,29,<SinnerNyx>
20130616,28,<hirsty>
20130616,27,<jedimind>
20130616,26,<tw2113>
20130616,22,<coldhead>
20130616,19,<FortuneDays>
20130616,17,<dogCuddler>
20130616,17,<banisterfiend>
20130616,16,<fission6>
20130616,16,<Ebonwumon>
20130616,15,<Eviltwin>
20130616,14,<grafi>
20130616,14,<boytoy>
20130617,154,<Cork>
20130617,109,<JimmyXander>
20130617,100,<RandalSchwartz>
20130617,97,<BillCriswell>
20130617,61,<seutje>
20130617,58,<shoky>
20130617,54,<pixel_>
20130617,53,<sammich>
20130617,51,<mdunham918_>
20130617,49,<Anticom>
20130617,37,<Patricia_>
20130617,30,<eddiemonge>
20130617,24,<lejocelyn>
20130617,23,<otiuk>
20130617,21,<Hooloovo1>
20130617,20,<Bloomberg>
20130617,15,<remybach>
20130617,15,<jedimind>
20130617,15,<hahahahahahahaha>
20130617,14,<harshamv>
20130618,146,<Cork>
20130618,125,<shoky>
20130618,106,<sharpy>
20130618,75,<Eviltwin>
20130618,68,<RandalSchwartz>
20130618,58,<c4ptnh00k2>
20130618,50,<sammich>
20130618,39,<graphettion>
20130618,39,<Bustacap>
20130618,30,<solancer>
20130618,28,<JimmyXander>
20130618,28,<Bothering>
20130618,27,<samsoft>
20130618,27,<jedimind>
20130618,26,<BillCriswell>
20130618,24,<maxmoore14>
20130618,22,<pixel_>
20130618,21,<systemfault>
20130618,20,<zizzl>
20130618,20,<JBlitzen>
20130619,227,<Eviltwin>
20130619,180,<Cork>
20130619,141,<slowhands>
20130619,119,<shoky>
20130619,111,<Anticom>
20130619,92,<Bothering>
20130619,72,<defk0n>
20130619,62,<sammich>
20130619,60,<FrenlySeal>
20130619,53,<tw2113>
20130619,47,<BillCriswell>
20130619,36,<delboy1978uk>
20130619,36,<Bloomberg>
20130619,32,<Foxhoundz>
20130619,30,<failwell>
20130619,29,<rainabba>
20130619,29,<jedimind>
20130619,29,<dhaval2712>
20130619,28,<systemfault>
20130619,27,<t_kjaergaard>
20130620,227,<Cork>
20130620,130,<shoky>
20130620,127,<FrenlySeal>
20130620,100,<grafi>
20130620,79,<Eviltwin>
20130620,78,<ph88>
20130620,78,<arschmitz>
20130620,75,<sammich>
20130620,65,<RandomCouch>
20130620,64,<RandalSchwartz>
20130620,59,<Spawnrj>
20130620,54,<systemfault>
20130620,39,<sacho>
20130620,37,<ne2k>
20130620,33,<rockwood>
20130620,29,<nesoi>
20130620,29,<BillCriswell>
20130620,23,<virgo>
20130620,23,<Guest27314>
20130620,21,<toddWork__>
20130621,156,<shoky>
20130621,99,<sammich>
20130621,87,<grafi>
20130621,54,<wachpwnski>
20130621,54,<eddiemonge>
20130621,44,<Lianzinho>
20130621,43,<GreatPotato>
20130621,39,<jedimind>
20130621,38,<Eviltwin>
20130621,37,<tw2113>
20130621,37,<chinoto>
20130621,32,<progzer>
20130621,31,<s5fs>
20130621,22,<geoffb>
20130621,22,<ExxKA>
20130621,21,<Stephen>
20130621,20,<bobbyhay>
20130621,18,<RandomCouch>
20130621,18,<Moleboy>
20130621,18,<dalnet22>
20130622,168,<shoky>
20130622,82,<grafi>
20130622,79,<sammich>
20130622,56,<Lightsaber>
20130622,52,<ryorky1>
20130622,52,<mydog2>
20130622,39,<SuperTyp>
20130622,39,<Nirvash>
20130622,36,<ilhami>
20130622,32,<joker_89>
20130622,30,<tw2113>
20130622,28,<cockmonger>
20130622,23,<Stephen>
20130622,17,<EwokFartPorn>
20130622,14,<charpandnl>
20130622,11,<TeddyMurray>
20130622,10,<motaka2>
20130622,9,<Prancer>
20130622,9,<newtothis>
20130622,9,<ercag>
20130623,119,<Jellyg00se>
20130623,106,<MattDunbar>
20130623,104,<sammich>
20130623,84,<shoky>
20130623,76,<tw2113>
20130623,67,<Eviltwin>
20130623,41,<rhizome>
20130623,33,<xboi209>
20130623,31,<bobbyhay>
20130623,26,<Bauer1>
20130623,20,<Cache_Money>
20130623,19,<spobat>
20130623,19,<mydog2>
20130623,19,<motaka2>
20130623,17,<gry>
20130623,17,<aftab>
20130623,15,<JBlitzen>
20130623,14,<grafi>
20130623,14,<bjorn_>
20130623,13,<button>
20130624,175,<Cork>
20130624,124,<seutje>
20130624,58,<shoky>
20130624,54,<BillCriswell>
20130624,49,<prismgate>
20130624,43,<sammich>
20130624,34,<Bloomberg>
20130624,33,<RandalSchwartz>
20130624,32,<danheberden>
20130624,31,<beshoo>
20130624,30,<colock>
20130624,27,<Stephen>
20130624,26,<tw2113>
20130624,24,<boytoy>
20130624,24,<arschmitz>
20130624,23,<CiE>
20130624,21,<Reck>
20130624,20,<tuv>
20130624,20,<sammichToo>
20130624,18,<Pavlov>
20130625,175,<shoky>
20130625,87,<boytoy>
20130625,70,<defaultro>
20130625,62,<Nancy2012>
20130625,62,<bartmax>
20130625,55,<oojacoboo>
20130625,50,<Eviltwin>
20130625,45,<Cork>
20130625,42,<display1>
20130625,38,<RyanD>
20130625,34,<arschmitz>
20130625,34,<AfroTurf>
20130625,32,<sammich>
20130625,31,<mvpgraff>
20130625,30,<verism>
20130625,29,<Joe7>
20130625,25,<MariusIT>
20130625,23,<seutje>
20130625,22,<halcyon1234>
20130625,21,<elfman>
20130626,93,<shoky>
20130626,72,<seutje>
20130626,56,<oojacoboo>
20130626,46,<arschmitz>
20130626,33,<sammich>
20130626,31,<luvmyh0nda>
20130626,29,<Tigt>
20130626,29,<lemonsparrow>
20130626,29,<Cork>
20130626,28,<titii>
20130626,28,<Rodrigo_Debian>
20130626,25,<s2013>
20130626,24,<Skullclown>
20130626,24,<JFranks>
20130626,23,<dllama>
20130626,23,<chadedge>
20130626,21,<tw2113>
20130626,21,<mnero>
20130626,21,<MariusIT>
20130626,20,<blindMoe>
20130627,239,<Cork>
20130627,157,<shoky>
20130627,127,<Eviltwin>
20130627,102,<freebir>
20130627,94,<xec_>
20130627,71,<BillCriswell>
20130627,55,<PhaseCode>
20130627,51,<lenswipee>
20130627,48,<cusco>
20130627,47,<luvmyh0nda>
20130627,40,<grafi>
20130627,37,<Toerkeium>
20130627,33,<slax0r>
20130627,32,<skypce>
20130627,32,<nysos>
20130627,32,<aditsu>
20130627,31,<sathish>
20130627,31,<ph88>
20130627,28,<eddiemonge>
20130627,27,<Skullclown>
20130628,103,<initself>
20130628,86,<IlIIlIIlIllIIlIl>
20130628,85,<Cork>
20130628,59,<Eviltwin>
20130628,42,<eddiemonge>
20130628,38,<shoky>
20130628,32,<aro>
20130628,30,<Skullclown>
20130628,28,<Koln>
20130628,24,<lakridserne>
20130628,24,<Bloomberg>
20130628,20,<cusco>
20130628,18,<jasonmerino>
20130628,17,<lamarus>
20130628,16,<Ansikt>
20130628,15,<sammich>
20130628,15,<BillCriswell>
20130628,14,<sammichToo>
20130628,14,<limpc>
20130628,14,<audiotek>
20130629,186,<shoky>
20130629,124,<freebir>
20130629,49,<MaddinXx>
20130629,45,<tw2113>
20130629,30,<platinoid>
20130629,29,<greg5green>
20130629,29,<cusco>
20130629,27,<HiDensity>
20130629,27,<grafi>
20130629,24,<Kolorbon>
20130629,23,<momomomomo>
20130629,16,<imjakechapman>
20130629,16,<gry>
20130629,15,<wanderingwonderi>
20130629,14,<lenswipee>
20130629,13,<ule>
20130629,13,<Kuifje111>
20130629,12,<velcrow>
20130629,12,<RonWhoCares>
20130629,12,<Patrycjusz>
20130630,120,<shoky>
20130630,50,<megalomix>
20130630,44,<jonathanvangils>
20130630,31,<relix>
20130630,31,<defk0n>
20130630,31,<bmatusiak>
20130630,29,<NetTalk>
20130630,28,<Dragooon>
20130630,23,<Kambfhase>
20130630,22,<Whirl3d>
20130630,22,<naught101>
20130630,22,<lenswipee>
20130630,19,<ldexterldesign>
20130630,15,<ylandsman>
20130630,14,<beshoo>
20130630,13,<wh0ami>
20130630,12,<Pal>
20130630,11,<mreq>
20130630,11,<Eviltwin>
20130630,10,<microcode>
20130701,177,<Cork>
20130701,140,<seutje>
20130701,98,<sammich>
20130701,87,<grafi>
20130701,80,<Importance>
20130701,58,<b1lly>
20130701,52,<culh>
20130701,43,<vsync_>
20130701,41,<ravenzz>
20130701,40,<enapupe>
20130701,28,<shoky>
20130701,27,<Toerkeium>
20130701,23,<Tomashe>
20130701,21,<Lann>
20130701,19,<vernonk>
20130701,16,<sebsen>
20130701,16,<Nancy2012>
20130701,15,<pmz>
20130701,15,<pingo>
20130701,15,<dwarder>
20130702,322,<Cork>
20130702,208,<Intensity>
20130702,130,<shoky>
20130702,119,<j3lte>
20130702,94,<initself>
20130702,92,<Lann>
20130702,81,<Leo>
20130702,63,<gordian>
20130702,50,<xec_>
20130702,49,<BillCriswell>
20130702,45,<plambwk>
20130702,31,<henn1nk>
20130702,31,<Brutick>
20130702,30,<Krambiorix>
20130702,28,<VipConsult>
20130702,27,<DannyZB>
20130702,26,<Croves>
20130702,25,<rmurphey>
20130702,25,<Pavlov>
20130702,25,<ak5>
20130703,255,<Cork>
20130703,130,<Bothering>
20130703,95,<eddiemonge>
20130703,73,<ebol4>
20130703,48,<arschmitz>
20130703,47,<SporkSpork>
20130703,46,<Toerkeium>
20130703,40,<horacsio>
20130703,38,<sheilablackrose>
20130703,38,<CWSpear>
20130703,33,<shoky>
20130703,33,<nafg_>
20130703,31,<jedimind>
20130703,28,<seutje>
20130703,26,<Brutick>
20130703,26,<BillCriswell>
20130703,25,<Phaggot>
20130703,25,<Olive6767>
20130703,25,<andrewSC>
20130703,24,<j3lte>
20130704,274,<Cork>
20130704,86,<ph88>
20130704,53,<CWSpear>
20130704,51,<jtri>
20130704,50,<alexr2>
20130704,35,<tw2113>
20130704,35,<rabbi1>
20130704,33,<xec_>
20130704,32,<wad>
20130704,30,<Bloomberg>
20130704,29,<jop008>
20130704,25,<KucukMubasir>
20130704,25,<JelmerD>
20130704,24,<wroathe>
20130704,22,<shoky>
20130704,22,<rageous>
20130704,22,<NoiseEee>
20130704,20,<james_woods>
20130704,18,<funhouse>
20130704,18,<Brutick>
20130705,118,<Bloomberg>
20130705,92,<Cork>
20130705,70,<shoky>
20130705,64,<abjorn>
20130705,51,<dopie>
20130705,43,<eddiemonge>
20130705,39,<tw2113>
20130705,35,<greg5green>
20130705,31,<BillCriswell>
20130705,25,<coldhead>
20130705,24,<adavia>
20130705,21,<rabbi1>
20130705,21,<nights>
20130705,20,<jwmann>
20130705,20,<Doggie52>
20130705,19,<relix>
20130705,18,<tryingtovacation>
20130705,17,<ravenzz>
20130705,17,<interop_madness>
20130705,17,<Anticom>
20130706,142,<ph88>
20130706,62,<fesener_>
20130706,58,<greg5green>
20130706,51,<ernston>
20130706,48,<shoky>
20130706,45,<mrHAT>
20130706,44,<jangoh>
20130706,27,<libin>
20130706,27,<Fraz>
20130706,27,<abjorn>
20130706,26,<RonWhoCares>
20130706,25,<dualcore>
20130706,25,<dopie>
20130706,20,<PhaseCode>
20130706,17,<Pavlov>
20130706,14,<slopjong>
20130706,13,<raj>
20130706,12,<ravenzz>
20130706,12,<rafa_01>
20130706,11,<daslicht>
20130707,101,<shoky>
20130707,71,<boytoy>
20130707,26,<Anniepoo>
20130707,25,<poseid>
20130707,23,<OnceMe>
20130707,20,<motaka2>
20130707,19,<jangoh>
20130707,19,<hagb4rd>
20130707,17,<dabear>
20130707,15,<verism>
20130707,15,<greg5green>
20130707,12,<fesener_>
20130707,11,<rudiX>
20130707,11,<Auger>
20130707,10,<ph88>
20130707,10,<Cork>
20130707,10,<adavia>
20130707,9,<Moleboy>
20130707,9,<kelsadita>
20130707,9,<grafi>
20130708,286,<Cork>
20130708,187,<shoky>
20130708,136,<javalover>
